town_code,town_name,population,size,region,coastal,work_town_code,work_town_name,work_town_size,job_density,income,university,perc_age_35_to_64_l4,pop_in_ks4,perc_age_18_l2,perc_age_18_l3,perc_age_19_full_time_higher_ed,perc_age_19_sustained_further_ed,perc_age_19_apprenticeships,perc_age_19_sustained_emp_over_0,perc_age_19_sustained_emp_over_10000,perc_age_22_l1_to_l2,perc_age_22_l3_to_l5,perc_age_22_l6_to_l8,avg_level_age_22,education_score
E34000926,Tenterden BUA,7118,Small Towns,South East,Non-coastal,E30000160,Ashford,Majority town and city (small),Working,Lower deprivation towns,No university,Medium,71,84.50704225,43.66197183,35.21126761,14.08450704,NA,47.88732394,30.98591549,39.4,31,NA,3.394366197,-0.357764516
E34000935,Market Warsop BUA,9018,Small Towns,East Midlands,Non-coastal,E30000240,Mansfield,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Low,105,73.33333333,40.95238095,28.57142857,20,14.28571429,45.71428571,24.76190476,37.1,39,23.8,3.323809524,-2.483771314
E34000969,Tadcaster BUA,6480,Small Towns,Yorkshire and The Humber,Non-coastal,E30000294,York,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,63,92.06349206,57.14285714,39.68253968,15.87301587,NA,57.14285714,28.57142857,23.1,38.5,38.5,3.841269841,1.589070877
E34000970,Long Ashton BUA,5254,Small Towns,South West,Non-coastal,E30000180,Bristol,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,High,42,85.71428571,69.04761905,35.71428571,26.19047619,NA,45.23809524,NA,NA,48.8,NA,3.880952381,1.134955613
E34000980,Hayle BUA,8210,Small Towns,South West,Coastal,E30000257,Redruth and Truro,Majority town and city (small),Mixed,Higher deprivation towns,No university,Low,105,77.14285714,44.76190476,28.57142857,28.57142857,13.33333333,48.57142857,11.42857143,22.9,51.4,23.8,3.447619048,-0.8318962
E34000991,Conisbrough BUA,15934,Small Towns,Yorkshire and The Humber,Non-coastal,E30000201,Doncaster,Majority conurbation,Residential,Higher deprivation towns,No university,Low,200,81.5,34,20,21,13.5,43,23.5,44.3,37.8,14.9,2.885,-6.040882817
E34000994,Nantwich BUA,17226,Small Towns,North West,Non-coastal,E30000197,Crewe,Majority town and city (small),Working,Lower deprivation towns,No university,Medium,202,86.63366337,58.41584158,42.07920792,13.36633663,8.910891089,51.98019802,19.8019802,21.9,40.8,34.8,3.767326733,2.976086637
E34001024,Market Drayton BUA,11773,Small Towns,West Midlands,Non-coastal,E30000262,Shrewsbury,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,137,65.69343066,34.30656934,21.89781022,24.08759124,13.13868613,46.71532847,24.08759124,40.9,37.2,18.2,2.919708029,-5.454821634
E34001039,Portishead BUA,23699,Medium Towns,South West,Coastal,E30000180,Bristol,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Medium,258,89.53488372,60.46511628,40.69767442,20.54263566,12.40310078,56.58914729,25.58139535,17.4,46.3,34.7,3.80620155,3.951416094
E34001050,Crofton BUA,5258,Small Towns,Yorkshire and The Humber,Non-coastal,E30000283,Wakefield and Castleford,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Low,71,87.32394366,57.74647887,28.16901408,29.57746479,18.30985915,47.88732394,26.76056338,26.8,45.1,NA,3.61971831,1.821911821
E34001052,Wotton-under-Edge BUA,5627,Small Towns,South West,Non-coastal,E30000180,Bristol,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,High,60,80,53.33333333,41.66666667,NA,NA,45,21.66666667,25.8,40.3,NA,3.616666667,2.542777863
E34001064,Marple BUA,18241,Small Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Residential,Lower deprivation towns,No university,High,172,87.79069767,63.37209302,46.51162791,18.60465116,12.79069767,44.18604651,22.6744186,16.7,44.8,37.4,3.889534884,5.867008254
E34001066,Southwell BUA,6757,Small Towns,East Midlands,Non-coastal,E30000240,Mansfield,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,High,96,91.66666667,73.95833333,52.08333333,13.54166667,NA,51.04166667,12.5,NA,43.8,46.9,4.3125,8.266077082
E34001067,Dawlish BUA,11312,Small Towns,South West,Coastal,E30000206,Exeter,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Medium,113,80.53097345,35.39823009,17.69911504,25.66371681,13.27433628,50.44247788,27.43362832,25.2,55.7,NA,3.212389381,-4.036973003
E34001068,Dronfield BUA,21124,Medium Towns,East Midlands,Non-coastal,E30000261,Sheffield,Majority conurbation,Mixed,Lower deprivation towns,No university,Medium,213,90.14084507,62.91079812,44.60093897,19.24882629,15.02347418,50.70422535,23.94366197,17.3,44.9,37.4,3.929577465,4.983969265
E34001070,Wootton Bassett BUA,11265,Small Towns,South West,Non-coastal,E30000276,Swindon,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Medium,149,82.55033557,57.04697987,33.55704698,20.80536913,14.76510067,55.70469799,26.84563758,22.4,47.6,27.2,3.543624161,1.30782494
E34001073,Hawkinge BUA,8002,Small Towns,South East,Non-coastal,E30000208,Folkestone and Dover,Majority town and city (small),Residential,Mid deprivation towns,No university,Medium,114,88.59649123,44.73684211,30.70175439,19.29824561,11.40350877,39.47368421,26.31578947,40.2,32.1,26.8,3.394736842,0.094829376
E34001102,Peasedown St John BUA,6269,Small Towns,South West,Non-coastal,E30000165,Bath,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Medium,85,85.88235294,44.70588235,17.64705882,24.70588235,15.29411765,69.41176471,36.47058824,30.6,56.5,NA,2.988235294,-2.346464836
E34001108,New Waltham BUA,5613,Small Towns,Yorkshire and The Humber,Non-coastal,E30000211,Grimsby,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,69,89.85507246,52.17391304,36.23188406,24.63768116,18.84057971,63.76811594,36.23188406,21.7,49.3,NA,3.710144928,2.198211806
E34001117,Dinnington (Rotherham) BUA,19860,Small Towns,Yorkshire and The Humber,Non-coastal,E30000261,Sheffield,Majority conurbation,Residential,Higher deprivation towns,No university,Low,254,92.51968504,48.81889764,31.49606299,23.22834646,14.17322835,44.88188976,25.98425197,26.1,47.8,23.7,3.385826772,-0.775947056
E34001119,Stansted Mountfitchet BUA,6669,Small Towns,East of England,Non-coastal,E30000186,Cambridge,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,75,85.33333333,58.66666667,40,20,13.33333333,42.66666667,22.66666667,20.8,45.5,32.5,3.653333333,0.866802687
E34001126,Balsall Common BUA,7039,Small Towns,West Midlands,Non-coastal,E30000195,Coventry,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,High,87,91.95402299,71.26436782,63.2183908,NA,NA,47.12643678,19.54022989,NA,38.6,51.1,4.333333333,7.657705361
E34001129,Bayston Hill BUA,5079,Small Towns,West Midlands,Non-coastal,E30000262,Shrewsbury,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,55,87.27272727,60,45.45454545,29.09090909,21.81818182,67.27272727,27.27272727,NA,54.7,NA,3.745454545,4.100819556
E34001202,Faringdon BUA,7121,Small Towns,South East,Non-coastal,E30000250,Oxford,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,79,91.13924051,50.63291139,37.97468354,24.05063291,20.25316456,50.63291139,32.91139241,20.8,42.9,32.5,3.696202532,1.29274296
E34001214,Weaverham BUA,6087,Small Towns,North West,Non-coastal,E30000197,Crewe,Majority town and city (small),Residential,Higher deprivation towns,No university,Low,72,80.55555556,55.55555556,27.77777778,25,NA,44.44444444,22.22222222,25.7,45.9,NA,3.375,-0.393862219
E34001232,Ilminster BUA,5808,Small Towns,South West,Non-coastal,E30000293,Yeovil,Majority rural,Mixed,Mid deprivation towns,No university,Medium,58,81.03448276,48.27586207,25.86206897,27.5862069,24.13793103,65.51724138,37.93103448,28.6,53.6,NA,3.327586207,-2.585601614
E34001233,Ferryhill BUA,9805,Small Towns,North East,Non-coastal,E30000203,Durham and Bishop Auckland,Majority rural,Residential,Higher deprivation towns,No university,Low,117,70.08547009,41.02564103,17.09401709,30.76923077,20.51282051,41.02564103,19.65811966,40.2,41.9,NA,3.11965812,-3.049247235
E34001247,Raunds BUA,8641,Small Towns,East Midlands,Non-coastal,E30000224,Kettering and Wellingborough,Majority town and city (small),Residential,Lower deprivation towns,No university,Low,98,79.59183673,44.89795918,35.71428571,14.28571429,10.20408163,47.95918367,21.42857143,37,27,30,3.295918367,-3.532408517
E34001263,Halstead BUA,11906,Small Towns,East of England,Non-coastal,E30000188,Chelmsford,Majority town and city (Large Towns),Mixed,Mid deprivation towns,No university,Low,144,73.61111111,37.5,24.30555556,22.22222222,15.27777778,54.86111111,27.08333333,38.5,37.8,21,3.125,-4.033132508
E34001267,Newport (Isle of Wight) BUA,24884,Medium Towns,South East,Non-coastal,E30000070,Isle of Wight,Majority town and city (small),Working,Higher deprivation towns,No university,Low,302,73.17880795,38.41059603,23.17880795,25.49668874,14.2384106,47.01986755,21.52317881,32.1,42.7,21.5,3.178807947,-4.980575217
E34001322,Ponteland BUA,10135,Small Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Residential,Lower deprivation towns,No university,High,111,87.38738739,62.16216216,49.54954955,22.52252252,13.51351351,39.63963964,13.51351351,17.9,40.2,40.2,3.981981982,5.056930313
E34001339,Measham BUA,5209,Small Towns,East Midlands,Non-coastal,E30000183,Burton upon Trent,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Low,77,76.62337662,42.85714286,25.97402597,19.48051948,NA,49.35064935,24.67532468,22.8,41.8,31.6,3.532467532,-3.336777929
E34001373,Oakham BUA,10922,Small Towns,East Midlands,Non-coastal,E30000108,Peterborough,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,96,87.5,53.125,36.45833333,12.5,NA,41.66666667,17.70833333,22.9,51,26,3.552083333,2.036418475
E34001392,Brotton BUA,5394,Small Towns,North East,Non-coastal,E30000093,Middlesbrough and Stockton,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Low,68,86.76470588,39.70588235,36.76470588,25,14.70588235,42.64705882,14.70588235,20.9,47.8,NA,3.691176471,0.045950752
E34001398,Okehampton BUA,7647,Small Towns,South West,Non-coastal,E30000206,Exeter,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,92,82.60869565,45.65217391,38.04347826,21.73913043,14.13043478,55.43478261,21.73913043,26.7,43.3,27.8,3.576086957,-1.362611073
E34001401,Great Wakering BUA,5400,Small Towns,East of England,Non-coastal,E30000268,Southend,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Low,72,86.11111111,51.38888889,34.72222222,25,20.83333333,48.61111111,26.38888889,28.8,42.5,NA,3.444444444,-0.372545744
E34001416,Clitheroe BUA,14765,Small Towns,North West,Non-coastal,E30000170,Blackburn,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,164,88.41463415,63.41463415,42.68292683,21.34146341,12.19512195,43.90243902,18.29268293,14.8,45.1,37,3.908536585,3.287213662
E34001422,Helsby BUA,5166,Small Towns,North West,Non-coastal,E30000284,Warrington and Wigan,Majority conurbation,Mixed,Lower deprivation towns,No university,Medium,56,91.07142857,71.42857143,62.5,NA,NA,39.28571429,NA,NA,33.3,52.6,4.375,8.52407035
E34001430,Petersfield BUA,14974,Small Towns,South East,Non-coastal,E30000254,Portsmouth,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,High,145,90.34482759,61.37931034,41.37931034,15.17241379,6.896551724,54.48275862,22.75862069,12.6,54.5,31.5,3.8,2.742343958
E34001434,Louth BUA,16419,Small Towns,East Midlands,Non-coastal,E30000264,Skegness and Louth,Majority town and city (small),Working,Higher deprivation towns,No university,Low,184,76.08695652,46.19565217,29.89130435,20.10869565,8.695652174,42.93478261,19.56521739,28.3,45.1,24.5,3.375,-4.090837485
E34001445,Ashington (Northumberland) BUA,27670,Medium Towns,North East,Coastal,E30000173,Blyth and Ashington,Majority town and city (small),Mixed,Higher deprivation towns,No university,Low,348,84.72622478,39.19308357,22.98850575,32.18390805,16.95402299,42.81609195,17.81609195,30.6,44.3,21.4,3.275862069,-4.708610354
E34001461,Newmarket BUA,20384,Medium Towns,East of England,Non-coastal,E30000186,Cambridge,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Low,157,75.15923567,38.21656051,19.10828025,21.65605096,15.2866242,58.59872611,38.85350318,36.7,39.9,19,3.031847134,-3.130722094
E34001475,Culcheth BUA,6708,Small Towns,North West,Non-coastal,E30000284,Warrington and Wigan,Majority conurbation,Residential,Lower deprivation towns,No university,High,88,93.18181818,68.18181818,45.45454545,22.72727273,14.77272727,47.72727273,19.31818182,15.1,48.8,34.9,3.920454545,5.98289748
E34001481,Heswall BUA,29789,Medium Towns,North West,Non-coastal,E30000168,Birkenhead,Majority conurbation,Residential,Lower deprivation towns,No university,High,315,91.42857143,65.71428571,52.38095238,19.36507937,12.38095238,47.3015873,14.28571429,14,42.7,43,4.165079365,6.668239188
E34001491,Sheerness BUA,11938,Small Towns,South East,Coastal,E30000242,Medway,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,160,79.375,21.875,15.625,18.75,9.375,32.5,18.75,50.3,32.9,NA,2.675,-9.79178081
E34001493,Driffield BUA,13080,Small Towns,Yorkshire and The Humber,Non-coastal,E30000220,Hull,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Low,150,87.33333333,53.33333333,33.33333333,26,12,50,22,22.5,47,29.8,3.686666667,0.005535486
E34001504,Retford BUA,22023,Medium Towns,East Midlands,Non-coastal,E30000291,Worksop and Retford,Majority town and city (small),Mixed,Higher deprivation towns,No university,Low,235,74.04255319,32.34042553,23.40425532,25.10638298,17.44680851,48.93617021,22.12765957,39.1,39.1,19.3,3.161702128,-2.510765203
E34001518,Radcliffe on Trent BUA,7510,Small Towns,East Midlands,Non-coastal,E30000249,Nottingham,Majority conurbation,Residential,Lower deprivation towns,No university,High,73,95.89041096,57.53424658,47.94520548,16.43835616,NA,43.83561644,21.91780822,23.9,33.8,42.3,4.095890411,4.545060749
E34001520,Ruskington BUA,5637,Small Towns,East Midlands,Non-coastal,E30000231,Lincoln,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Low,60,91.66666667,63.33333333,41.66666667,18.33333333,NA,53.33333333,23.33333333,23,34.4,41,3.916666667,4.080634357
E34001537,Wigton BUA,5831,Small Towns,North West,Non-coastal,K01000010,Carlisle,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Low,89,82.02247191,51.68539326,33.70786517,22.47191011,15.73033708,42.69662921,24.71910112,22.7,38.6,34.1,3.606741573,0.040913958
E34001545,Leominster BUA,10938,Small Towns,West Midlands,Non-coastal,E30000216,Hereford,Majority rural,Mixed,Higher deprivation towns,No university,Low,113,76.99115044,37.16814159,22.12389381,24.77876106,16.81415929,55.75221239,25.66371681,45.9,34.2,NA,3.044247788,-5.341426577
E34001604,Bodmin BUA,14614,Small Towns,South West,Non-coastal,E30000270,St Austell and Newquay,Majority rural,Working,Higher deprivation towns,No university,Low,183,80.87431694,41.53005464,24.59016393,18.03278689,11.47540984,54.64480874,26.2295082,37.5,39.1,21.7,3.180327869,-2.329007892
E34001609,Caister-on-Sea BUA,8901,Small Towns,East of England,Coastal,E30000210,Great Yarmouth,Majority town and city (small),Residential,Higher deprivation towns,No university,Low,90,82.22222222,36.66666667,22.22222222,30,17.77777778,54.44444444,26.66666667,24.4,51.1,NA,3.388888889,-1.183723077
E34001645,Devizes BUA,18064,Small Towns,South West,Non-coastal,E30000280,Trowbridge,Majority town and city (small),Working,Mid deprivation towns,No university,Medium,220,79.54545455,40.90909091,29.54545455,19.54545455,11.36363636,51.36363636,27.27272727,29.4,40.8,27.5,3.45,-3.329351471
E34001686,Cotgrave BUA,7203,Small Towns,East Midlands,Non-coastal,E30000249,Nottingham,Majority conurbation,Residential,Mid deprivation towns,No university,Low,90,81.11111111,41.11111111,27.77777778,21.11111111,12.22222222,52.22222222,26.66666667,33,37.4,27.5,3.4,-0.056459409
E34001696,Wingate BUA,5134,Small Towns,North East,Non-coastal,E30000275,Sunderland,Majority conurbation,Residential,Higher deprivation towns,No university,Low,57,80.70175439,45.61403509,26.31578947,29.8245614,26.31578947,49.12280702,29.8245614,34.5,43.6,NA,3.192982456,-0.543272318
E34001704,Elland BUA,15625,Small Towns,Yorkshire and The Humber,Non-coastal,E30000029,Halifax,Majority conurbation,Working,Higher deprivation towns,No university,Low,178,86.51685393,48.31460674,33.70786517,22.47191011,17.97752809,44.94382022,20.78651685,29.4,41.7,27.8,3.466292135,0.274798841
